"AccountId","Account__c","Action_Subtype__c","Action_Type__c","Activity_Type__c","Subject","Assigned_IJM_Team__c","CreatedDate","Date_Completed__c","Id","Type","WhoId","Account__r.Program__r.Name","ActivityDate","CompletedDateTime"
"0015c00002AXSj9AAH","0015c00002AXSj9AAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:35.000Z","2023-03-07","00T5c00005W6eV2EAJ","","0035c00002VBAVGAA5","Athlete","2023-03-07","2023-03-10T20:11:35.000Z"
"0015c00002AXSj9AAH","0015c00002AXSj9AAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:03.000Z","2023-03-07","00T5c00005W6f3GEAR","","0035c00002VBAe0AAH","Athlete","2023-03-07","2023-03-10T20:12:03.000Z"
"0015c00002AXSjAAAX","0015c00002AXSjAAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:04.000Z","2023-03-07","00T5c00005W6dTBEAZ","","0035c00002VBAe1AAH","Athlete","2023-03-07","2023-03-10T20:12:04.000Z"
"0015c00002AXSjAAAX","0015c00002AXSjAAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:36.000Z","2023-03-07","00T5c00005W6elMEAR","","0035c00002VBAVHAA5","Athlete","2023-03-07","2023-03-10T20:11:36.000Z"
"0015c00002AXSjBAAX","0015c00002AXSjBAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:37.000Z","2023-03-07","00T5c00005W6eDSEAZ","","0035c00002VBAVIAA5","Athlete","2023-03-07","2023-03-10T20:11:37.000Z"
"0015c00002AXSjBAAX","0015c00002AXSjBAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:05.000Z","2023-03-07","00T5c00005W6f3QEAR","","0035c00002VBAe2AAH","Athlete","2023-03-07","2023-03-10T20:12:05.000Z"
"0015c00002AXSjCAAX","0015c00002AXSjCAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:37.000Z","2023-03-07","00T5c00005W6f1FEAR","","0035c00002VBAVJAA5","Athlete","2023-03-07","2023-03-10T20:11:37.000Z"
"0015c00002AXSjCAAX","0015c00002AXSjCAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:05.000Z","2023-03-07","00T5c00005W6f3VEAR","","0035c00002VBAe3AAH","Athlete","2023-03-07","2023-03-10T20:12:05.000Z"
"0015c00002AXSjDAAX","0015c00002AXSjDAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:38.000Z","2023-03-07","00T5c00005W6dT0EAJ","","0035c00002VBAVKAA5","Athlete","2023-03-07","2023-03-10T20:11:38.000Z"
"0015c00002AXSjDAAX","0015c00002AXSjDAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:06.000Z","2023-03-07","00T5c00005W6eNgEAJ","","0035c00002VBAe4AAH","Athlete","2023-03-07","2023-03-10T20:12:06.000Z"
"0015c00002AXSjEAAX","0015c00002AXSjEAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:07.000Z","2023-03-07","00T5c00005W6evMEAR","","0035c00002VBAe5AAH","Athlete","2023-03-07","2023-03-10T20:12:07.000Z"
"0015c00002AXSjEAAX","0015c00002AXSjEAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:39.000Z","2023-03-07","00T5c00005W6f1PEAR","","0035c00002VBAVLAA5","Athlete","2023-03-07","2023-03-10T20:11:38.000Z"
"0015c00002AXSjFAAX","0015c00002AXSjFAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:39.000Z","2023-03-07","00T5c00005W6elNEAR","","0035c00002VBAVMAA5","Athlete","2023-03-07","2023-03-10T20:11:39.000Z"
"0015c00002AXSjFAAX","0015c00002AXSjFAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:07.000Z","2023-03-07","00T5c00005W6f3aEAB","","0035c00002VBAe6AAH","Athlete","2023-03-07","2023-03-10T20:12:07.000Z"
"0015c00002AXSjGAAX","0015c00002AXSjGAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:40.000Z","2023-03-07","00T5c00005W6dqoEAB","","0035c00002VBAVNAA5","Athlete","2023-03-07","2023-03-10T20:11:40.000Z"
"0015c00002AXSjGAAX","0015c00002AXSjGAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:08.000Z","2023-03-07","00T5c00005W6f3fEAB","","0035c00002VBAe7AAH","Athlete","2023-03-07","2023-03-10T20:12:08.000Z"
"0015c00002AXSjHAAX","0015c00002AXSjHAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:40.000Z","2023-03-07","00T5c00005W6egXEAR","","0035c00002VBAVOAA5","Athlete","2023-03-07","2023-03-10T20:11:40.000Z"
"0015c00002AXSjHAAX","0015c00002AXSjHAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:08.000Z","2023-03-07","00T5c00005W6f3kEAB","","0035c00002VBAe8AAH","Athlete","2023-03-07","2023-03-10T20:12:08.000Z"
"0015c00002AXSjIAAX","0015c00002AXSjIAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:41.000Z","2023-03-07","00T5c00005W6emTEAR","","0035c00002VBAVPAA5","Athlete","2023-03-07","2023-03-10T20:11:41.000Z"
"0015c00002AXSjIAAX","0015c00002AXSjIAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:09.000Z","2023-03-07","00T5c00005W6erZEAR","","0035c00002VBAe9AAH","Athlete","2023-03-07","2023-03-10T20:12:09.000Z"
"0015c00002AXSjJAAX","0015c00002AXSjJAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:42.000Z","2023-03-07","00T5c00005W6f1eEAB","","0035c00002VBAVQAA5","Athlete","2023-03-07","2023-03-10T20:11:42.000Z"
"0015c00002AXSjKAAX","0015c00002AXSjKAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:42.000Z","2023-03-07","00T5c00005W6f1jEAB","","0035c00002VBAVRAA5","Athlete","2023-03-07","2023-03-10T20:11:42.000Z"
"0015c00002AXSjKAAX","0015c00002AXSjKAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:09.000Z","2023-03-07","00T5c00005W6f3uEAB","","0035c00002VBAeAAAX","Athlete","2023-03-07","2023-03-10T20:12:09.000Z"
"0015c00002AXSjLAAX","0015c00002AXSjLAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:43.000Z","2023-03-07","00T5c00005W6ekwEAB","","0035c00002VBAVSAA5","Athlete","2023-03-07","2023-03-10T20:11:43.000Z"
"0015c00002AXSjLAAX","0015c00002AXSjLAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:10.000Z","2023-03-07","00T5c00005W6f44EAB","","0035c00002VBAeBAAX","Athlete","2023-03-07","2023-03-10T20:12:10.000Z"
"0015c00002AXSjMAAX","0015c00002AXSjMAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:44.000Z","2023-03-07","00T5c00005W6f1tEAB","","0035c00002VBAVTAA5","Athlete","2023-03-07","2023-03-10T20:11:44.000Z"
"0015c00002AXSjMAAX","0015c00002AXSjMAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:11.000Z","2023-03-07","00T5c00005W6f49EAB","","0035c00002VBAeCAAX","Athlete","2023-03-07","2023-03-10T20:12:11.000Z"
"0015c00002AXSjMAAX","0015c00002AXSjMAAX","Introductory","Relationship Management","Phone Call - Inbound","Call","Institutional Partnerships","2023-03-17T01:57:12.000Z","","00T5c00005W9LDAEA3","","0035c00002VBAVTAA5","Athlete","","2023-03-17T01:57:12.000Z"
"0015c00002AXSjNAAX","0015c00002AXSjNAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:11.000Z","2023-03-07","00T5c00005W6cHkEAJ","","0035c00002VBAeDAAX","Athlete","2023-03-07","2023-03-10T20:12:11.000Z"
"0015c00002AXSjNAAX","0015c00002AXSjNAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:45.000Z","2023-03-07","00T5c00005W6edJEAR","","0035c00002VBAVUAA5","Athlete","2023-03-07","2023-03-10T20:11:45.000Z"
"0015c00002AXSjOAAX","0015c00002AXSjOAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:46.000Z","2023-03-07","00T5c00005W6f1VEAR","","0035c00002VBAVVAA5","Athlete","2023-03-07","2023-03-10T20:11:46.000Z"
"0015c00002AXSjOAAX","0015c00002AXSjOAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:12.000Z","2023-03-07","00T5c00005W6f4AEAR","","0035c00002VBAeEAAX","Athlete","2023-03-07","2023-03-10T20:12:12.000Z"
"0015c00002AXSjQAAX","0015c00002AXSjQAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:12.000Z","2023-03-07","00T5c00005W6eZoEAJ","","0035c00002VBAeGAAX","Athlete","2023-03-07","2023-03-10T20:12:12.000Z"
"0015c00002AXSjQAAX","0015c00002AXSjQAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:46.000Z","2023-03-07","00T5c00005W6f2IEAR","","0035c00002VBAVXAA5","Athlete","2023-03-07","2023-03-10T20:11:46.000Z"
"0015c00002AXSjRAAX","0015c00002AXSjRAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:47.000Z","2023-03-07","00T5c00005W6f2SEAR","","0035c00002VBAVYAA5","Athlete","2023-03-07","2023-03-10T20:11:47.000Z"
"0015c00002AXSjRAAX","0015c00002AXSjRAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:13.000Z","2023-03-07","00T5c00005W6f4JEAR","","0035c00002VBAeHAAX","Athlete","2023-03-07","2023-03-10T20:12:13.000Z"
"0015c00002AXSjSAAX","0015c00002AXSjSAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:47.000Z","2023-03-07","00T5c00005W6ehsEAB","","0035c00002VBAVZAA5","Athlete","2023-03-07","2023-03-10T20:11:47.000Z"
"0015c00002AXSjSAAX","0015c00002AXSjSAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:14.000Z","2023-03-07","00T5c00005W6ek3EAB","","0035c00002VBAeIAAX","Athlete","2023-03-07","2023-03-10T20:12:14.000Z"
"0015c00002AXSjTAAX","0015c00002AXSjTAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:48.000Z","2023-03-07","00T5c00005W6f2XEAR","","0035c00002VBAVaAAP","Athlete","2023-03-07","2023-03-10T20:11:48.000Z"
"0015c00002AXSjTAAX","0015c00002AXSjTAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:15.000Z","2023-03-07","00T5c00005W6f3qEAB","","0035c00002VBAeJAAX","Athlete","2023-03-07","2023-03-10T20:12:15.000Z"
"0015c00002AXSjUAAX","0015c00002AXSjUAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:48.000Z","2023-03-07","00T5c00005W6ePMEAZ","","0035c00002VBAVbAAP","Athlete","2023-03-07","2023-03-10T20:11:48.000Z"
"0015c00002AXSjUAAX","0015c00002AXSjUAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:15.000Z","2023-03-07","00T5c00005W6eXtEAJ","","0035c00002VBAeKAAX","Athlete","2023-03-07","2023-03-10T20:12:15.000Z"
"0015c00002AXSjWAAX","0015c00002AXSjWAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:49.000Z","2023-03-07","00T5c00005W6eajEAB","","0035c00002VBAVdAAP","Athlete","2023-03-07","2023-03-10T20:11:49.000Z"
"0015c00002AXSjWAAX","0015c00002AXSjWAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:16.000Z","2023-03-07","00T5c00005W6f1kEAB","","0035c00002VBAeMAAX","Athlete","2023-03-07","2023-03-10T20:12:16.000Z"
"0015c00002AXSjXAAX","0015c00002AXSjXAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:50.000Z","2023-03-07","00T5c00005W6eo5EAB","","0035c00002VBAVeAAP","Athlete","2023-03-07","2023-03-10T20:11:50.000Z"
"0015c00002AXSjYAAX","0015c00002AXSjYAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:50.000Z","2023-03-07","00T5c00005W6f2hEAB","","0035c00002VBAVfAAP","Athlete","2023-03-07","2023-03-10T20:11:50.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","Welcome Packet","Welcome Series","Direct Mail - Outbound","Welcome Series: Packets Sent","Mass","2020-03-05T14:23:21.000Z","","00T1J00003u8t2jUAA","","0035c00002VBAeNAAX","Athlete","2020-03-04","2020-03-05T14:23:21.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:44.000Z","2020-12-15","00T1J00004D8OvGUAV","Task/Other","0035c00002VBAVgAAP","Athlete","2020-12-15","2020-12-15T17:09:44.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","Address update","General","Task/Other","Address Update Due to AI Append","NA - D&I","2021-07-23T09:33:04.000Z","2021-07-23","00T5c00004OUzzfEAD","Task/Other","0035c00002VBAeNAAX","Athlete","2021-07-23","2021-07-23T09:33:04.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-06T00:00:17.000Z","","00T5c00005ESUU9EAP","","0035c00002VBAVgAAP","Athlete","2022-10-28","2022-12-06T00:00:17.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:16.000Z","2023-03-07","00T5c00005W6eDEEAZ","","0035c00002VBAeNAAX","Athlete","2023-03-07","2023-03-10T20:12:16.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:51.000Z","2023-03-07","00T5c00005W6f2mEAB","","0035c00002VBAVgAAP","Athlete","2023-03-07","2023-03-10T20:11:51.000Z"
"0015c00002AXSjZAAX","0015c00002AXSjZAAX","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:11.000Z","2023-03-21","00T5c00005XxDwpEAF","","0035c00002VBAVgAAP","Athlete","2023-03-21",""
"0015c00002AXSjbAAH","0015c00002AXSjbAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:52.000Z","2023-03-07","00T5c00005W6dojEAB","","0035c00002VBAViAAP","Athlete","2023-03-07","2023-03-10T20:11:52.000Z"
"0015c00002AXSjbAAH","0015c00002AXSjbAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:17.000Z","2023-03-07","00T5c00005W6eyNEAR","","0035c00002VBAePAAX","Athlete","2023-03-07","2023-03-10T20:12:17.000Z"
"0015c00002AXSjdAAH","0015c00002AXSjdAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:52.000Z","2023-03-07","00T5c00005W6dcZEAR","","0035c00002VBAVkAAP","Athlete","2023-03-07","2023-03-10T20:11:52.000Z"
"0015c00002AXSjdAAH","0015c00002AXSjdAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:18.000Z","2023-03-07","00T5c00005W6f4YEAR","","0035c00002VBAeRAAX","Athlete","2023-03-07","2023-03-10T20:12:18.000Z"
"0015c00002AXSjeAAH","0015c00002AXSjeAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:53.000Z","2023-03-07","00T5c00005W6f2rEAB","","0035c00002VBAVlAAP","Athlete","2023-03-07","2023-03-10T20:11:53.000Z"
"0015c00002AXSjeAAH","0015c00002AXSjeAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:18.000Z","2023-03-07","00T5c00005W6f4dEAB","","0035c00002VBAeSAAX","Athlete","2023-03-07","2023-03-10T20:12:18.000Z"
"0015c00002AXSjfAAH","0015c00002AXSjfAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:19.000Z","2023-03-07","00T5c00005W6eh7EAB","","0035c00002VBAeTAAX","Athlete","2023-03-07","2023-03-10T20:12:19.000Z"
"0015c00002AXSjfAAH","0015c00002AXSjfAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:54.000Z","2023-03-07","00T5c00005W6ezeEAB","","0035c00002VBAVmAAP","Athlete","2023-03-07","2023-03-10T20:11:54.000Z"
"0015c00002AXSjgAAH","0015c00002AXSjgAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:55.000Z","2023-03-07","00T5c00005W6elCEAR","","0035c00002VBAVnAAP","Athlete","2023-03-07","2023-03-10T20:11:55.000Z"
"0015c00002AXSjgAAH","0015c00002AXSjgAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:20.000Z","2023-03-07","00T5c00005W6eyZEAR","","0035c00002VBAeUAAX","Athlete","2023-03-07","2023-03-10T20:12:20.000Z"
"0015c00002AXSjhAAH","0015c00002AXSjhAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:55.000Z","2023-03-07","00T5c00005W6f2wEAB","","0035c00002VBAVoAAP","Athlete","2023-03-07","2023-03-10T20:11:55.000Z"
"0015c00002AXSjiAAH","0015c00002AXSjiAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:56.000Z","2023-03-07","00T5c00005W6eWtEAJ","","0035c00002VBAVpAAP","Athlete","2023-03-07","2023-03-10T20:11:56.000Z"
"0015c00002AXSjjAAH","0015c00002AXSjjAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:57.000Z","2023-03-07","00T5c00005W6dx2EAB","","0035c00002VBAVqAAP","Athlete","2023-03-07","2023-03-10T20:11:56.000Z"
"0015c00002AXSjjAAH","0015c00002AXSjjAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:20.000Z","2023-03-07","00T5c00005W6f4iEAB","","0035c00002VBAeVAAX","Athlete","2023-03-07","2023-03-10T20:12:20.000Z"
"0015c00002AXSjkAAH","0015c00002AXSjkAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:11:57.000Z","2023-03-07","00T5c00005W6eLLEAZ","","0035c00002VBAVrAAP","Athlete","2023-03-07","2023-03-10T20:11:57.000Z"
"0015c00002AXSjkAAH","0015c00002AXSjkAAH","","","Email - Outbound","Email: Great meeting you at the Increase conference!","Institutional Partnerships","2023-03-10T20:12:21.000Z","2023-03-07","00T5c00005W6eoMEAR","","0035c00002VBAeWAAX","Athlete","2023-03-07","2023-03-10T20:12:21.000Z"
